24/03/2022 09:20:37.54 [Information] -------------------------------
24/03/2022 09:20:37.54 [Information] *** Begin Prepare ''!
24/03/2022 09:20:37.54 [Information] *** Begin prepare project '427630_24_03_22 V1.11.0.0'!
24/03/2022 09:20:46.00 [Information] *** Start preparation of '427630_24_03_22' path ''
24/03/2022 09:20:53.68 [Information] Prepare Installation of project "427630_24_03_22 V1.11.0.0".
24/03/2022 09:20:53.68 [Information] Current project was "427630_24_03_22 V1.10.0".
24/03/2022 09:20:54.13 [Information] °°° Begin adding actions for project '427630_24_03_22 V1.11.0.0'!
24/03/2022 09:20:54.26 [Warning] Element Type changed for {ExternalFileManifest Safety:Copy(Config:\User\Common\SCTLCRC.XML) - Automatic} -> config
24/03/2022 09:20:54.36 [Warning] Element Type changed for {ExternalFileManifest Safety:Copy(Config:\User\Common\MotionDrivers\motiondrv.ini) - Automatic, SavedExternal} -> config
24/03/2022 09:20:54.36 [Warning] Element Type changed for {ExternalFileManifest File:Copy(KRC:\R1\Mada\machine.upg) - SavedExternal} -> krl
24/03/2022 09:20:54.36 [Warning] Element Type changed for {ExternalFileManifest File:Copy(KRC:\R1\Mada\robcor.upg) - SavedExternal} -> krl
24/03/2022 09:20:54.37 [Warning] Element Type changed for {ExternalFileManifest File:Copy(KRC:\STEU\Mada\custom.upg) - SavedExternal} -> krl
24/03/2022 09:20:54.37 [Warning] Element Type changed for {ExternalFileManifest File:Copy(KRC:\STEU\Mada\machine.upg) - SavedExternal} -> krl
24/03/2022 09:20:54.37 [Warning] Element Type changed for {ExternalFileManifest File:Copy(KRC:\STEU\Mada\option.upg) - SavedExternal} -> krl
24/03/2022 09:20:54.37 [Warning] Element Type changed for {ExternalFileManifest Config:Copy(Config:\User\Common\SafetyConfigData.xml) - SavedExternal} -> safety
24/03/2022 09:20:54.37 [Warning] Element Type changed for {ExternalFileManifest Config:Copy(Config:\User\Common\SCtlPara.sg) - SavedExternal} -> safety
24/03/2022 09:20:54.37 [Information] SafetyHandler ignores element: '{ExternalFileManifest safety:Copy(Config:\User\Common\SafetyConfigData.xml) - SavedExternal}'
24/03/2022 09:20:54.37 [Information] SafetyHandler ignores element: '{ExternalFileManifest safety:Copy(Config:\User\Common\SCtlPara.sg) - SavedExternal}'
24/03/2022 09:20:54.37 [Information] SafetyHandler ignores element: '{ExternalFileManifest safety:Copy(Config:\User\Common\HNFINFO.SAF) - SavedExternal}'
24/03/2022 09:20:56.22 [Information] ° Reboot requested before activation = False
24/03/2022 09:20:56.22 [Information] °°° Begin initialize actions for project '427630_24_03_22 V1.11.0.0'!
24/03/2022 09:20:56.22 [Information] [Copy]	Action ignore: 'New:file.Copy(C:\KRC\User\SchedulerAction.BackupAction.config), 1500, 0'. MD5 check is identical!
24/03/2022 09:20:56.52 [Information] [Copy]	Action ignore: 'New:config.Copy(Config:\User\Common\Mada\SimuAxis\A6.xml), 2000, 0'. MD5 check is identical!
24/03/2022 09:20:56.52 [Information] [Copy]	Action ignore: 'New:config.Copy(Config:\User\Common\Mada\SimuAxis\A5.xml), 2000, 0'. MD5 check is identical!
24/03/2022 09:20:56.53 [Information] [Copy]	Action ignore: 'New:config.Copy(Config:\User\Common\Mada\SimuAxis\A4.xml), 2000, 0'. MD5 check is identical!
24/03/2022 09:20:56.53 [Information] [Copy]	Action ignore: 'New:config.Copy(Config:\User\Common\MotionDrivers\mdrStandStill.ini), 2000, 0'. MD5 check is identical!
24/03/2022 09:20:56.54 [Information] [Copy]	Action ignore: 'New:config.Copy(Config:\User\Common\PNIOIM4Data.dat), 2000, 0'. MD5 check is identical!
24/03/2022 09:20:56.54 [Information] [Copy]	Action ignore: 'New:config.Copy(Config:\User\KrlModSize.bin), 2000, 0'. MD5 check is identical!
24/03/2022 09:20:56.54 [Information] [Copy]	Action ignore: 'New:config.Copy(Config:\User\Office\PersistRDC\Readme.txt), 2000, 0'. MD5 check is identical!
24/03/2022 09:20:56.54 [Information] [Copy]	Action ignore: 'New:config.Copy(Config:\User\Common\Modules_ARCLINKXT.xml), 2000, 0'. MD5 check is identical!
24/03/2022 09:20:56.55 [Information] [Copy]	Action ignore: 'New:config.Copy(Config:\User\Common\Logging_ArcLink.xml), 2000, 0'. MD5 check is identical!
24/03/2022 09:20:56.55 [Information] [Copy]	Action ignore: 'New:config.Copy(Config:\User\Common\PersistPC\KrcRrtLog.xml), 2000, 0'. MD5 check is identical!
24/03/2022 09:20:56.56 [Information] [Copy]	Action ignore: 'New:config.Copy(Config:\User\Common\PersistPC\SimuMastering.xml), 2000, 0'. MD5 check is identical!
24/03/2022 09:20:56.56 [Information] [Copy]	Action ignore: 'New:config.Copy(Config:\User\Common\PersistPC\EncoderMastering.xml), 2000, 0'. MD5 check is identical!
24/03/2022 09:20:56.56 [Information] [Copy]	Action ignore: 'New:config.Copy(Config:\User\Common\MotionDrivers\mdrVwAscii.ini), 2000, 0'. MD5 check is identical!
24/03/2022 09:20:56.57 [Information] [Copy]	Action ignore: 'New:config.Copy(Config:\User\Office\PersistPDS\Readme.txt), 2000, 0'. MD5 check is identical!
24/03/2022 09:20:56.57 [Information] [Copy]	Action ignore: 'New:config.Copy(Config:\User\Office\PersistCIB\Readme.txt), 2000, 0'. MD5 check is identical!
24/03/2022 09:20:56.57 [Information] [Copy]	Action ignore: 'New:config.Copy(Config:\User\Common\VxWin\knet.config), 2000, 0'. MD5 check is identical!
24/03/2022 09:20:56.58 [Information] [Copy]	Action ignore: 'New:config.Copy(Config:\User\Common\KrcDryRun.xml), 2000, 0'. MD5 check is identical!
24/03/2022 09:20:56.58 [Information] [Copy]	Action ignore: 'New:config.Copy(Config:\User\Common\KrcConfig.xml), 2000, 0'. MD5 check is identical!
24/03/2022 09:20:56.58 [Information] [Copy]	Action ignore: 'New:config.Copy(Config:\User\Common\KONIConfig.xml), 2000, 0'. MD5 check is identical!
24/03/2022 09:20:56.59 [Information] [Copy]	Action ignore: 'New:config.Copy(Config:\User\Common\Logging_RoboTeam.xml), 2000, 0'. MD5 check is identical!
24/03/2022 09:20:56.59 [Information] [Copy]	Action ignore: 'New:config.Copy(Config:\User\Common\Logging_BrakeTest.xml), 2000, 0'. MD5 check is identical!
24/03/2022 09:20:56.60 [Information] [Copy]	Action ignore: 'New:config.Copy(Config:\User\Common\KrcExtConfMsg.xml), 2000, 0'. MD5 check is identical!
24/03/2022 09:20:56.60 [Information] [Copy]	Action ignore: 'New:config.Copy(Config:\User\Common\ecat_PBM_Gateway.xml), 2000, 0'. MD5 check is identical!
24/03/2022 09:20:56.60 [Information] [Copy]	Action ignore: 'New:config.Copy(Config:\User\Common\ecat_DNM_Gateway.xml), 2000, 0'. MD5 check is identical!
24/03/2022 09:20:56.61 [Information] [Copy]	Action ignore: 'New:config.Copy(Config:\User\Common\DevIODriver.xml), 2000, 0'. MD5 check is identical!
24/03/2022 09:20:56.61 [Information] [Copy]	Action ignore: 'New:config.Copy(Config:\User\Common\KLIConfig.xml), 2000, 0'. MD5 check is identical!
24/03/2022 09:20:56.61 [Information] [Copy]	Action ignore: 'New:config.Copy(Config:\User\Common\FpExceptions.xml), 2000, 0'. MD5 check is identical!
24/03/2022 09:20:56.62 [Information] [Copy]	Action ignore: 'New:config.Copy(Config:\User\Common\ECAT_SYS_X44.xml), 2000, 0'. MD5 check is identical!
24/03/2022 09:20:56.62 [Information] [Copy]	Action ignore: 'New:config.Copy(Config:\User\Common\Logging_SpotControl.xml), 2000, 0'. MD5 check is identical!
24/03/2022 09:20:56.62 [Information] [Copy]	Action ignore: 'New:config.Copy(Config:\User\Common\ProConOS_PDD.xml), 2000, 0'. MD5 check is identical!
24/03/2022 09:20:56.63 [Information] [Copy]	Action ignore: 'New:config.Copy(Config:\User\Common\ProConOS_IO.xml), 2000, 0'. MD5 check is identical!
24/03/2022 09:20:56.63 [Information] [Copy]	Action ignore: 'New:config.Copy(Config:\User\Common\ProConOS.xml), 2000, 0'. MD5 check is identical!
24/03/2022 09:20:56.64 [Information] [Copy]	Action ignore: 'New:config.Copy(Config:\User\Common\Mada\SimuAxesKrc.xml), 2000, 0'. MD5 check is identical!
24/03/2022 09:20:56.64 [Information] [Copy]	Action ignore: 'New:config.Copy(Config:\User\Common\Mada\SimuAxes.xml), 2000, 0'. MD5 check is identical!
24/03/2022 09:20:56.64 [Information] [Copy]	Action ignore: 'New:config.Copy(Config:\User\Common\Mada\Properties.xml), 2000, 0'. MD5 check is identical!
24/03/2022 09:20:56.64 [Information] [Copy]	Action ignore: 'New:config.Copy(Config:\User\Common\Modules_DevIO.xml), 2000, 0'. MD5 check is identical!
24/03/2022 09:20:56.65 [Information] [Copy]	Action ignore: 'New:config.Copy(Config:\User\Common\Logging_VwAscii.xml), 2000, 0'. MD5 check is identical!
24/03/2022 09:20:56.65 [Information] [Copy]	Action ignore: 'New:config.Copy(Config:\User\Common\Logging_System.xml), 2000, 0'. MD5 check is identical!
24/03/2022 09:20:56.66 [Information] [Copy]	Action ignore: 'New:config.Copy(Config:\User\Common\NGMada.xml), 2000, 0'. MD5 check is identical!
24/03/2022 09:20:56.66 [Information] [Copy]	Action ignore: 'New:config.Copy(Config:\User\Common\Modules_VRC.xml), 2000, 0'. MD5 check is identical!
24/03/2022 09:20:56.66 [Information] [Copy]	Action ignore: 'New:config.Copy(Config:\User\Common\Modules_ProConOS.xml), 2000, 0'. MD5 check is identical!
24/03/2022 09:20:56.68 [Information] [Copy]	Action ignore: 'New:config.Copy(Config:\User\Common\ecatms_config.xml), 2000, 0'. MD5 check is identical!
24/03/2022 09:20:56.68 [Information] [Copy]	Action ignore: 'New:config.Copy(Config:\User\Common\TransferApp_IO.xml), 2000, 0'. MD5 check is identical!
24/03/2022 09:20:56.69 [Information] [Copy]	Action ignore: 'New:config.Copy(Config:\User\Common\ecatms_sys_X48_config.xml), 2000, 0'. MD5 check is identical!
24/03/2022 09:20:56.69 [Information] [Copy]	Action ignore: 'New:config.Copy(Config:\User\Common\ecatms_sys_X44_swap.xml), 2000, 0'. MD5 check is identical!
24/03/2022 09:20:56.69 [Information] [Copy]	Action Requests reconfiguration: 'New:config.Copy(Config:\User\Common\ecatms_sys_X44_usr_config.xml), 2000, 0'.
24/03/2022 09:20:56.70 [Information] [Copy]	Action ignore: 'New:config.Copy(Config:\User\Common\KrcIoSignals.xml), 2000, 0'. MD5 check is identical!
24/03/2022 09:20:56.70 [Warning] Ignore SafetyConfigParamAction: Copy "C:\KRC\ROBOTER\Config\User\Common\SCTLPARA.SAF". Param header and content check states identical data!
24/03/2022 09:20:56.74 [Information] SafetyNetworkInstallAction 'New:safety.Copy(Config:\User\Common\SAFEDEV.SAF), 2000, 0': Checksum is identical.
24/03/2022 09:20:56.75 [Warning] Ignore SafetyNetworkInstallAction: Copy "C:\KRC\ROBOTER\Config\User\Common\SAFEDEV.SAF". Header and content check states identical data!
24/03/2022 09:20:56.75 [Warning] Ignore SafetyConfigParamAction: Copy "C:\KRC\ROBOTER\Config\User\Common\SCTLPARA.SAF". Param header and content check states identical data!
24/03/2022 09:20:56.75 [Information] SafetyParamInfoAction 'New:safety.Copy(Config:\User\Common\SCTLINFO.SAF), 2000, 0': Ignored since safety parameter file is ignored too.
24/03/2022 09:20:56.76 [Information] [Copy]	Action ignore: 'New:config.Copy(Config:\User\Common\KRC_IO.xml), 2000, 0'. MD5 check is identical!
24/03/2022 09:20:56.76 [Warning] Ignore UserPdiInstallAction: Copy "C:\KRC\ROBOTER\Config\User\Common\USERPDI.SAF". Header and content check states identical data!
24/03/2022 09:20:56.76 [Information] [Copy]	Action ignore: 'New:config.Copy(Config:\User\Common\Mada\KRCAxes.xml), 2000, 0'. MD5 check is identical!
24/03/2022 09:20:56.77 [Information] [Copy]	Action ignore: 'New:config.Copy(Config:\User\Common\Mada\NGAxis\A2.xml), 2000, 0'. MD5 check is identical!
24/03/2022 09:20:56.77 [Information] [Copy]	Action ignore: 'New:config.Copy(Config:\User\Common\Mada\NGAxis\CtrlA2AddFct.xml), 2000, 0'. MD5 check is identical!
